RENTA,EDAD,NIV_EDUC,COD_OFI,Crédito_1,Crédito_2,Crédito_3,Crédito_4,Número de meses inactivo,GENERO_0.0,GENERO_1.0,E_CIVIL_0.0,E_CIVIL_1.0,E_CIVIL_2.0,E_CIVIL_3.0
72000.0,45.0,2,149,0,102937,0.0,0,0,1,0,1,0,0,0
1400000.0,45.0,1,31,712266,380294,0.0,291455,3,1,0,0,1,0,0
625000.0,47.0,2,71,0,500499,0.0,0,1,1,0,0,1,0,0
1354000.0,38.0,1,12,0,1026302,0.0,0,1,0,1,0,1,0,0
850000.0,50.0,4,29,0,1150000,2413384.0,567949,1,0,1,0,1,0,0
7870000.0,41.0,1,55,0,1159746,0.0,308595,1,0,1,0,1,0,0
664000.0,51.0,2,127,0,275371,0.0,1123502,2,0,1,0,1,0,0
1000000.0,44.0,1,91,0,325843,0.0,2000000,1,0,1,0,1,0,0
6940000.0,41.0,1,103,638600,408134,0.0,234456,2,0,1,0,1,0,0
577000.0,50.0,1,122,0,290060,0.0,0,1,0,1,0,0,0,1
5730000.0,29.0,2,118,0,600000,0.0,0,1,1,0,1,0,0,0
540000.0,43.0,0,23,0,0,0.0,0,0,1,0,0,1,0,0
4730000.0,32.0,2,52,0,750000,0.0,15614,1,1,0,0,1,0,0
5270000.0,29.0,2,90,0,0,4026933.0,0,0,1,0,0,0,0,1
63900.0,40.0,1,55,0,25047,0.0,300402,3,0,1,0,1,0,0
6000000.0,29.0,2,13,0,1113634,0.0,0,1,1,0,1,0,0,0
614000.0,54.0,2,27,0,12324,0.0,452225,1,1,0,0,1,0,0
500000.0,55.0,2,28,0,479508,0.0,12036,1,0,1,0,1,0,0
1500000.0,53.0,2,90,0,600000,5001190.0,0,2,0,1,1,0,0,0
1560000.0,46.0,4,138,3059772,382440,0.0,370308,2,0,1,0,1,0,0
1700000.0,37.0,1,71,0,975318,0.0,4000000,2,1,0,0,1,0,0
800000.0,50.0,4,138,0,750000,0.0,727188,2,0,1,0,1,0,0
1200000.0,55.0,2,16,0,0,0.0,1527726,1,0,1,0,1,0,0
1500000.0,57.0,4,107,0,1832457,0.0,1273183,1,0,1,1,0,0,0
1252000.0,48.0,1,117,0,588394,0.0,0,2,0,1,0,0,1,0
580000.0,48.0,4,79,565133,198916,0.0,0,1,1,0,0,1,0,0
8790000.0,32.0,2,84,0,1000000,0.0,250000,1,1,0,0,0,0,1
90000.0,47.0,4,52,0,387888,0.0,0,2,0,1,0,1,0,0
6000000.0,42.0,1,93,0,399819,0.0,85114,2,0,1,0,1,0,0
500000.0,32.0,2,90,1281071,0,0.0,0,1,0,1,1,0,0,0
7200000.0,38.0,1,53,0,1300000,0.0,0,1,1,0,0,0,0,1
45000.0,46.0,4,55,0,0,0.0,423654,1,0,1,0,1,0,0
943000.0,37.0,4,83,0,-7005,0.0,0,2,1,0,0,1,0,0
750000.0,47.0,4,61,1298347,0,0.0,670028,2,0,1,0,1,0,0
533000.0,32.0,1,94,0,129859,0.0,300000,1,1,0,0,1,0,0
51600.0,56.0,1,10,3977682,784952,0.0,248302,1,1,0,1,0,0,0
596000.0,61.0,1,55,1282206,79037,0.0,0,3,1,0,0,1,0,0
869000.0,47.0,4,128,0,942081,0.0,0,1,0,1,1,0,0,0
700000.0,33.0,4,48,0,686288,0.0,0,1,0,1,0,1,0,0
1000000.0,56.0,1,12,0,650000,0.0,558636,1,1,0,0,1,0,0
2349000.0,53.0,2,84,0,0,0.0,0,1,1,0,0,1,0,0
650000.0,47.0,4,138,0,98746,0.0,30103,1,0,1,0,1,0,0
8400000.0,39.0,2,45,3658272,213337,0.0,2999999,3,1,0,1,0,0,0
5104000.0,49.0,1,138,0,0,0.0,1500000,1,0,1,0,1,0,0
5000000.0,40.0,4,55,0,325814,0.0,250000,1,0,1,0,1,0,0
3500000.0,35.0,2,10,0,-71168,11352575.0,1000000,2,0,1,1,0,0,0
800000.0,48.0,2,138,1680895,89899,0.0,614591,1,1,0,0,1,0,0
9800000.0,41.0,4,55,631274,602672,0.0,296151,2,0,1,0,1,0,0
70000.0,40.0,4,55,1333106,461680,0.0,995278,2,0,1,0,1,0,0
74400.0,48.0,4,55,0,398810,0.0,300000,1,0,1,0,1,0,0
455000.0,29.0,2,117,0,995233,0.0,0,1,1,0,0,1,0,0
70000.0,51.0,2,63,0,1729149,0.0,800000,0,1,0,1,0,0,0
447000.0,52.0,4,27,0,409580,0.0,0,1,0,1,0,1,0,0
576000.0,55.0,2,132,0,300000,0.0,839468,1,1,0,0,0,1,0
50000.0,41.0,2,83,0,0,0.0,0,1,1,0,1,0,0,0
6500000.0,37.0,2,64,351429,186352,0.0,479301,3,1,0,0,0,0,1
730000.0,40.0,1,69,0,391829,0.0,60716,1,1,0,0,1,0,0
3000000.0,46.0,2,93,0,6923740,0.0,0,0,0,1,0,1,0,0
50000.0,48.0,2,90,0,305248,0.0,676382,1,1,0,1,0,0,0
1100000.0,45.0,1,31,0,500000,0.0,9300,1,0,1,0,1,0,0
980000.0,46.0,4,31,0,489879,0.0,0,1,1,0,0,1,0,0
750000.0,49.0,4,138,0,426436,0.0,719429,2,0,1,1,0,0,0
1900000.0,47.0,4,138,1719778,49221,0.0,2000000,1,0,1,0,1,0,0
1000000.0,39.0,2,90,0,0,0.0,0,1,1,0,1,0,0,0
450000.0,54.0,1,90,0,550000,0.0,0,1,1,0,0,1,0,0
9200000.0,44.0,4,55,0,244432,0.0,932672,2,0,1,0,1,0,0
6000000.0,39.0,1,141,0,300000,0.0,0,0,1,0,1,0,0,0
6330000.0,41.0,4,55,0,350000,1345344.0,500615,1,0,1,0,1,0,0
1460000.0,44.0,4,31,2856734,436126,0.0,0,1,0,1,0,0,1,0
1000000.0,41.0,-1,144,0,0,0.0,0,0,0,1,0,1,0,0
449000.0,36.0,1,16,0,249982,0.0,0,0,1,0,0,1,0,0
70000.0,38.0,1,108,0,283269,0.0,0,1,1,0,1,0,0,0
1000000.0,41.0,4,94,0,2123947,0.0,0,1,0,1,0,1,0,0
700000.0,40.0,2,98,248892,300000,0.0,300000,1,0,1,0,1,0,0
1600000.0,40.0,4,59,0,1039141,0.0,487428,1,0,1,0,1,0,0
623000.0,41.0,1,37,1799121,153716,1907325.0,0,1,0,1,0,1,0,0
640000.0,35.0,4,90,0,1171215,0.0,0,1,0,1,0,1,0,0
1171000.0,48.0,4,138,0,679475,0.0,0,2,0,1,0,0,1,0
7700000.0,43.0,4,55,0,109065,0.0,0,1,0,1,0,1,0,0
489000.0,38.0,1,52,0,0,0.0,0,0,0,1,0,1,0,0
69900.0,50.0,2,116,0,691474,0.0,0,1,1,0,1,0,0,0
75000.0,40.0,4,35,0,570775,1753310.0,0,2,0,1,0,1,0,0
2434000.0,51.0,2,90,0,1250000,0.0,2292830,1,0,1,0,1,0,0
8280000.0,34.0,2,24,0,359051,0.0,1861674,1,1,0,0,0,0,1
750000.0,33.0,1,124,0,500000,0.0,850000,1,0,0,1,0,0,0
1600000.0,39.0,4,151,0,21994,1578568.0,600000,2,0,1,0,1,0,0
4500000.0,42.0,4,45,0,308230,0.0,245861,1,0,1,0,1,0,0
70900.0,55.0,4,55,0,771349,0.0,1000000,1,0,1,0,1,0,0
1460000.0,44.0,1,138,2856734,436126,0.0,0,1,0,1,0,1,0,0
1211000.0,36.0,1,30,0,858970,0.0,568510,0,0,1,0,1,0,0
988000.0,47.0,2,138,1769672,500000,0.0,31558,1,0,1,1,0,0,0
5000000.0,36.0,2,69,1360735,297318,0.0,0,1,1,0,0,0,0,1
70000.0,47.0,1,55,0,84794,0.0,1000000,2,0,1,0,1,0,0
668000.0,51.0,2,92,0,373913,0.0,394183,2,1,0,0,1,0,0
9460000.0,35.0,2,88,0,0,0.0,0,0,1,0,0,0,0,1
74800.0,55.0,1,125,0,481226,0.0,789360,1,0,1,0,1,0,0
7500000.0,40.0,2,45,0,2500000,0.0,10807,0,1,0,1,0,0,0
7200000.0,30.0,2,85,583317,261506,0.0,17828,1,1,0,1,0,0,0
994000.0,54.0,4,27,0,648768,0.0,475222,3,0,1,1,0,0,0
1500000.0,45.0,1,123,0,508421,0.0,0,1,0,1,0,1,0,0
685000.0,49.0,4,69,1357901,-133581,0.0,1107684,1,1,0,0,1,0,0
69000.0,51.0,4,69,9698927,2668902,0.0,732757,3,0,1,0,1,0,0
717000.0,47.0,4,138,0,329264,0.0,216051,3,0,1,0,1,0,0
70000.0,55.0,1,84,0,131622,0.0,195894,1,1,0,1,0,0,0
544000.0,51.0,1,108,0,664380,0.0,113397,3,0,1,0,1,0,0
80000.0,57.0,2,34,0,116719,0.0,0,1,1,0,1,0,0,0
450000.0,29.0,4,118,0,12392,0.0,350000,2,0,1,1,0,0,0
67400.0,47.0,1,52,0,2040000,0.0,0,0,1,0,1,0,0,0
800000.0,31.0,2,37,0,200000,0.0,0,1,0,1,1,0,0,0
4997000.0,53.0,1,85,0,3405501,1252234.0,0,1,1,0,0,1,0,0
507000.0,30.0,1,12,0,293845,0.0,482739,1,1,0,1,0,0,0
50000.0,40.0,4,19,0,272275,0.0,300000,1,0,1,0,0,1,0
2434000.0,46.0,4,90,0,1250000,0.0,2292830,1,0,1,0,1,0,0
1860000.0,48.0,1,52,0,1018931,0.0,0,1,1,0,0,1,0,0
1306000.0,32.0,2,17,0,24627,0.0,1000000,1,0,1,1,0,0,0
507000.0,52.0,2,116,363526,0,0.0,0,1,1,0,0,1,0,0
935000.0,46.0,2,142,0,500000,0.0,0,1,1,0,0,1,0,0
4900000.0,44.0,4,53,0,250000,0.0,0,1,0,1,0,1,0,0
8500000.0,42.0,4,55,9497318,350000,0.0,66,1,0,1,0,1,0,0
4400000.0,44.0,1,55,947184,145971,0.0,0,2,0,1,0,1,0,0
2349000.0,53.0,2,84,0,0,0.0,0,2,0,1,0,1,0,0
492000.0,27.0,4,126,0,250000,0.0,28445,1,0,1,1,0,0,0
500000.0,27.0,1,31,0,544505,0.0,92394,1,0,1,1,0,0,0
7600000.0,41.0,4,55,627234,196792,0.0,120340,3,0,1,0,1,0,0
1054000.0,27.0,4,100,0,545917,0.0,0,1,1,0,0,1,0,0
438000.0,55.0,1,27,0,240225,0.0,0,1,0,1,0,1,0,0
600000.0,49.0,4,24,0,277809,0.0,169736,1,1,0,0,1,0,0
70000.0,45.0,4,55,0,1945210,0.0,0,1,0,1,0,0,1,0
440000.0,39.0,4,60,0,600000,0.0,92424,2,1,0,0,1,0,0
9000000.0,44.0,4,55,0,20484,0.0,100000,2,0,1,0,1,0,0
487000.0,54.0,1,27,0,0,0.0,300000,1,0,1,1,0,0,0
867000.0,45.0,4,31,0,5374,0.0,289003,1,0,1,0,1,0,0
7500000.0,42.0,1,52,0,642626,7937159.0,0,1,0,1,0,1,0,0
1000000.0,27.0,4,13,0,2300000,0.0,0,1,0,1,1,0,0,0
6940000.0,31.0,2,29,0,182061,0.0,128324,1,1,0,1,0,0,0
77300.0,46.0,2,72,0,0,0.0,296285,0,1,0,1,0,0,0
618000.0,29.0,4,107,0,1219561,0.0,148603,1,1,0,0,1,0,0
460000.0,51.0,2,138,283327,0,0.0,0,1,0,1,0,1,0,0
850000.0,55.0,4,74,0,650000,0.0,0,2,1,0,0,1,0,0
1506000.0,41.0,-1,102,0,224159,0.0,459637,1,0,1,0,1,0,0
76000.0,33.0,2,74,0,400000,0.0,0,0,1,0,0,0,1,0
510000.0,45.0,4,31,0,3864,0.0,0,1,1,0,0,1,0,0
982000.0,41.0,4,27,0,399947,0.0,407773,2,1,0,0,1,0,0
80000.0,50.0,2,56,0,545106,0.0,1737847,1,1,0,1,0,0,0
476000.0,28.0,4,52,0,250000,0.0,0,1,0,1,0,1,0,0
50000.0,58.0,2,90,0,1250000,0.0,0,1,1,0,1,0,0,0
850000.0,49.0,4,18,604663,0,0.0,0,3,0,1,1,0,0,0
1300000.0,55.0,1,90,0,500000,0.0,0,1,1,0,1,0,0,0
700000.0,42.0,4,92,0,0,0.0,250000,1,0,1,0,1,0,0
468000.0,24.0,2,39,0,600000,0.0,0,1,1,0,1,0,0,0
680000.0,34.0,2,128,0,138979,0.0,492813,2,1,0,0,0,1,0
750000.0,40.0,4,31,0,219493,0.0,259104,2,0,1,1,0,0,0
5000000.0,40.0,2,151,0,438337,0.0,0,3,1,0,0,0,0,1
5020000.0,41.0,1,55,0,30637,0.0,0,1,0,1,0,1,0,0
770000.0,49.0,2,138,0,-7255,0.0,801618,3,1,0,0,1,0,0
1200000.0,41.0,4,130,0,896146,0.0,161904,1,1,0,0,1,0,0
2594000.0,50.0,1,19,879786,3500000,0.0,1527968,3,0,1,0,1,0,0
1515000.0,48.0,4,138,0,700000,0.0,0,1,0,1,1,0,0,0
1000000.0,56.0,2,19,0,2076401,0.0,0,1,0,1,0,1,0,0
2155000.0,47.0,1,66,0,-2266,0.0,2500000,1,1,0,0,1,0,0
7700000.0,39.0,2,104,0,25555,0.0,944645,3,1,0,1,0,0,0
3340000.0,59.0,2,28,0,0,0.0,0,2,0,1,1,0,0,0
800000.0,38.0,2,14,0,0,0.0,690464,0,0,1,0,1,0,0
8040000.0,44.0,4,31,0,320189,0.0,0,1,0,1,0,1,0,0
800000.0,52.0,4,90,0,989786,0.0,190,1,0,1,0,1,0,0
827000.0,38.0,2,17,0,300000,0.0,0,1,0,1,1,0,0,0
1200000.0,36.0,4,90,0,0,0.0,1000000,0,0,1,0,1,0,0
700000.0,40.0,4,31,0,163850,0.0,2311278,1,0,1,0,1,0,0
51100.0,61.0,2,90,0,2668413,0.0,0,0,1,0,1,0,0,0
900000.0,55.0,2,120,0,971179,0.0,0,1,0,1,0,1,0,0
8400000.0,33.0,2,90,0,387585,0.0,0,0,1,0,0,0,0,1
500000.0,44.0,1,53,0,499979,0.0,0,1,0,1,0,1,0,0
7800000.0,34.0,2,67,1082329,202358,0.0,2985981,1,1,0,1,0,0,0
2038000.0,51.0,2,138,0,1041666,0.0,0,2,0,1,0,1,0,0
7600000.0,42.0,4,90,2245124,0,0.0,0,2,0,1,0,0,1,0
5000000.0,43.0,4,138,546682,390947,0.0,0,1,0,1,0,1,0,0
1400000.0,46.0,1,138,0,0,18842526.0,0,2,0,1,0,1,0,0
570000.0,42.0,2,13,0,0,0.0,0,1,1,0,1,0,0,0
2131000.0,43.0,1,82,532534,142960,0.0,220237,1,0,1,0,1,0,0
486000.0,49.0,4,138,0,421169,0.0,250000,3,0,1,0,1,0,0
600000.0,49.0,2,25,0,0,0.0,0,1,1,0,0,1,0,0
8000000.0,37.0,2,125,0,793004,0.0,20399,1,1,0,0,0,0,1
1071000.0,55.0,1,138,0,484002,0.0,167976,3,1,0,0,1,0,0
873000.0,51.0,1,90,0,377597,0.0,0,2,0,1,0,1,0,0
75000.0,45.0,4,55,0,241622,0.0,900000,1,0,1,0,1,0,0
624000.0,32.0,4,17,0,330643,0.0,0,2,0,1,1,0,0,0
1316000.0,37.0,4,82,0,650000,0.0,0,1,0,1,0,1,0,0
55000.0,45.0,4,90,0,607749,0.0,2335044,1,0,1,0,1,0,0
6640000.0,42.0,4,102,0,800000,0.0,0,1,0,1,0,1,0,0
450000.0,47.0,1,37,0,300000,0.0,37173,1,1,0,0,1,0,0
500000.0,54.0,2,122,0,0,0.0,0,0,1,0,0,1,0,0
1942000.0,52.0,1,43,0,1250000,0.0,0,1,1,0,0,1,0,0
490000.0,49.0,4,90,0,0,5423403.0,0,1,0,1,1,0,0,0
800000.0,41.0,4,138,0,31933,0.0,1000000,2,1,0,1,0,0,0
700000.0,48.0,1,60,0,300000,0.0,0,0,1,0,1,0,0,0
450000.0,30.0,2,27,0,23957,0.0,323840,2,1,0,0,1,0,0
680000.0,29.0,1,153,0,1150000,0.0,235251,0,0,1,1,0,0,0
1400000.0,58.0,-1,45,0,584836,0.0,0,1,1,0,0,1,0,0
5450000.0,52.0,1,39,0,650000,0.0,0,1,1,0,0,1,0,0
8000000.0,39.0,2,31,0,300000,0.0,300000,1,1,0,0,0,0,1
4000000.0,40.0,1,28,0,2593467,0.0,0,1,1,0,0,0,1,0
1100000.0,40.0,-1,31,1503159,23674,0.0,2500000,1,0,1,0,1,0,0
750000.0,55.0,2,27,0,58908,1882639.0,479066,1,0,1,1,0,0,0
72000.0,37.0,2,82,0,0,0.0,382037,1,1,0,1,0,0,0
880000.0,48.0,4,138,1526989,25700,0.0,415691,2,0,1,0,0,1,0
7000000.0,42.0,4,55,0,368901,0.0,800000,2,0,1,0,1,0,0
550000.0,36.0,4,12,0,252234,0.0,644009,0,0,1,1,0,0,0
820000.0,54.0,2,52,0,37518,0.0,700000,1,0,1,1,0,0,0
76300.0,55.0,4,31,0,379980,0.0,1060,1,0,1,0,1,0,0
697000.0,35.0,2,90,0,155979,0.0,63347,1,0,1,0,1,0,0
9940000.0,40.0,4,55,431366,144569,0.0,438222,3,0,1,0,1,0,0
9850000.0,43.0,4,131,0,512719,0.0,400000,1,0,1,0,1,0,0
8000000.0,41.0,4,55,0,1960372,0.0,736120,1,0,1,0,1,0,0
480000.0,34.0,2,85,0,190181,0.0,0,1,0,1,0,1,0,0
1300000.0,36.0,2,48,0,750000,0.0,0,0,1,0,0,1,0,0
671000.0,42.0,2,90,0,0,0.0,0,0,0,1,0,1,0,0
950000.0,35.0,2,90,87440,1955363,0.0,472340,1,0,1,0,1,0,0
2487000.0,52.0,4,29,0,99020,0.0,3610629,3,1,0,0,1,0,0
65700.0,43.0,1,122,0,0,0.0,0,0,1,0,0,0,1,0
500000.0,47.0,4,138,0,250000,0.0,0,1,0,1,0,1,0,0
600000.0,27.0,1,88,0,98708,0.0,382281,1,1,0,0,1,0,0
1450000.0,37.0,4,14,1417578,1353610,0.0,0,1,0,1,1,0,0,0
500000.0,53.0,2,81,0,0,0.0,0,2,0,1,1,0,0,0
650000.0,51.0,2,138,0,44615,0.0,47786,3,0,1,0,1,0,0
700000.0,37.0,2,56,0,436583,0.0,0,2,0,1,0,1,0,0
1600000.0,41.0,2,82,1552266,550000,0.0,0,2,0,1,0,1,0,0
1300000.0,34.0,4,123,0,500000,0.0,0,1,0,1,0,1,0,0
583000.0,46.0,1,138,0,22832,0.0,400000,1,0,1,0,1,0,0
1200000.0,40.0,4,30,1807305,2300000,0.0,617552,3,0,1,0,0,1,0
630000.0,50.0,4,138,0,91535,0.0,20,2,0,1,0,1,0,0
47300.0,56.0,2,118,0,2495425,0.0,0,0,1,0,1,0,0,0
45000.0,42.0,2,131,0,900000,0.0,1173215,1,1,0,1,0,0,0
1270000.0,52.0,4,27,1029967,1200000,0.0,320358,1,0,1,0,1,0,0
1300000.0,55.0,2,27,0,343962,0.0,255186,1,0,1,0,0,1,0
985000.0,47.0,4,138,0,540471,0.0,0,1,0,1,0,1,0,0
500000.0,45.0,4,39,0,1224,0.0,327764,2,0,1,0,1,0,0
4500000.0,43.0,4,55,1538801,-12440,0.0,1000000,1,0,1,0,1,0,0
600000.0,32.0,4,34,0,400000,0.0,350000,0,1,0,0,1,0,0
450000.0,51.0,1,91,0,181015,0.0,250000,1,0,1,0,1,0,0
526000.0,49.0,4,49,0,450000,0.0,0,1,1,0,0,1,0,0
5960000.0,33.0,2,48,0,500000,0.0,0,1,1,0,1,0,0,0
823000.0,48.0,4,48,0,21772,0.0,483731,1,1,0,0,1,0,0
800000.0,51.0,1,78,0,250000,0.0,0,0,0,1,0,1,0,0
440000.0,32.0,4,37,0,100000,0.0,85000,1,1,0,1,0,0,0
3200000.0,48.0,1,84,0,2000000,0.0,500000,1,0,1,0,1,0,0
1032000.0,39.0,1,56,0,0,0.0,263751,1,0,1,0,1,0,0
680000.0,31.0,1,44,0,176792,0.0,400000,1,0,1,0,0,1,0
1300000.0,30.0,1,90,0,29395,0.0,727505,3,0,1,0,1,0,0
1200000.0,52.0,4,27,2715249,500000,0.0,1000000,3,1,0,0,1,0,0
740000.0,43.0,1,65,0,1891842,0.0,152025,0,1,0,0,1,0,0
620000.0,45.0,4,90,778380,318629,0.0,102479,2,0,1,1,0,0,0
660000.0,37.0,4,27,0,43216,0.0,300000,2,0,1,0,1,0,0
1348000.0,38.0,1,69,0,2235924,0.0,0,0,0,1,0,1,0,0
88000.0,43.0,1,93,0,542886,0.0,320639,3,1,0,1,0,0,0
491000.0,29.0,2,30,0,167092,0.0,0,1,1,0,1,0,0,0
1000000.0,46.0,4,138,0,1171587,0.0,445308,1,1,0,1,0,0,0
1306000.0,32.0,2,17,0,24627,0.0,1000000,1,0,1,0,1,0,0
633000.0,35.0,2,39,0,73360,0.0,0,1,0,1,0,1,0,0
1450000.0,50.0,1,138,752613,2000000,0.0,1486534,2,0,1,1,0,0,0
573000.0,47.0,4,138,0,600000,0.0,22740,1,0,1,0,1,0,0
3500000.0,46.0,4,31,4602010,1655780,0.0,3000000,3,0,1,1,0,0,0
1235000.0,53.0,4,31,0,428461,0.0,736084,3,0,1,1,0,0,0
2420000.0,59.0,1,60,0,39924,0.0,2500000,1,1,0,0,1,0,0
710000.0,36.0,4,63,0,449860,0.0,89985,1,0,1,0,1,0,0
1200000.0,48.0,1,66,0,0,0.0,0,0,1,0,0,1,0,0
970000.0,46.0,4,149,0,277892,3467503.0,735001,2,0,1,0,1,0,0
500000.0,38.0,1,90,0,500000,0.0,0,0,0,1,1,0,0,0
722000.0,36.0,1,101,0,1408858,0.0,0,1,1,0,0,1,0,0
1000000.0,53.0,2,27,3715777,172528,0.0,300000,1,0,1,1,0,0,0
8000000.0,43.0,4,16,0,999933,0.0,0,1,0,1,0,1,0,0
1150000.0,40.0,4,31,3189393,92973,0.0,2057835,3,0,1,0,1,0,0
783000.0,49.0,4,127,0,856723,0.0,0,1,0,1,0,0,1,0
1500000.0,57.0,4,90,0,111556,0.0,5971717,1,0,1,0,1,0,0
4420000.0,37.0,2,21,0,1000000,0.0,2260760,1,1,0,0,0,0,1
600000.0,49.0,4,62,0,0,0.0,0,1,1,0,0,1,0,0
1852000.0,57.0,1,85,0,0,0.0,0,1,1,0,0,1,0,0
835000.0,49.0,4,76,1001973,1074440,0.0,978720,2,0,1,0,0,1,0
1580000.0,50.0,1,56,1269214,0,0.0,473143,1,1,0,0,1,0,0
80000.0,46.0,1,55,0,650000,0.0,1000000,1,0,1,0,1,0,0
582000.0,55.0,4,27,1415178,300000,0.0,0,1,0,1,1,0,0,0
800000.0,46.0,1,31,0,300000,0.0,800000,1,0,1,0,1,0,0
1101000.0,47.0,4,71,1213865,587389,0.0,0,2,1,0,0,1,0,0
734000.0,49.0,4,138,0,250000,0.0,297416,2,0,1,1,0,0,0
5000000.0,38.0,1,90,0,0,0.0,0,1,0,1,0,1,0,0
657000.0,52.0,4,31,0,0,0.0,0,1,0,1,0,1,0,0
95000.0,59.0,2,14,0,800000,0.0,610575,1,1,0,1,0,0,0
7730000.0,37.0,2,90,0,650000,0.0,0,0,1,0,1,0,0,0
1100000.0,30.0,2,90,0,285140,0.0,659560,2,0,1,0,1,0,0
4450000.0,44.0,-1,31,2073061,17561,0.0,1000000,1,0,1,0,1,0,0
460000.0,55.0,2,27,499409,5562,0.0,340425,1,0,1,0,1,0,0
852000.0,60.0,1,18,0,925728,0.0,0,1,1,0,0,1,0,0
1000000.0,34.0,2,22,0,63081,0.0,1317428,2,0,1,1,0,0,0
596000.0,34.0,2,14,0,0,0.0,0,0,1,0,0,0,1,0
800000.0,48.0,4,31,1680895,89899,0.0,614591,1,1,0,0,1,0,0
1500000.0,40.0,1,52,0,1207,0.0,300000,3,1,0,0,1,0,0
51800.0,53.0,2,25,0,522938,0.0,496620,1,1,0,1,0,0,0
500000.0,47.0,1,103,0,210273,0.0,552842,1,1,0,0,1,0,0
6030000.0,36.0,2,21,0,1029809,2559888.0,86638,1,1,0,0,0,0,1
1300000.0,52.0,4,90,0,0,0.0,0,2,0,1,1,0,0,0
2086000.0,53.0,4,98,0,550000,0.0,1192272,1,0,1,1,0,0,0
2210000.0,47.0,4,31,0,1937257,0.0,1416067,3,0,1,0,1,0,0
85100.0,45.0,1,92,0,315418,0.0,500000,1,0,1,0,1,0,0
1100000.0,49.0,4,155,0,900000,0.0,4352,1,0,1,1,0,0,0
6000000.0,43.0,1,31,0,600000,0.0,0,1,0,1,0,1,0,0
3000000.0,51.0,2,90,0,0,32178613.0,0,1,0,1,0,1,0,0
5580000.0,35.0,2,61,0,368898,0.0,500000,1,1,0,0,0,0,1
61600.0,50.0,2,67,0,0,0.0,0,0,1,0,1,0,0,0
445000.0,37.0,1,48,0,0,0.0,0,1,1,0,0,1,0,0
56300.0,45.0,4,55,0,0,0.0,0,1,0,1,0,0,1,0
1850000.0,49.0,4,155,0,2232903,0.0,0,1,0,1,1,0,0,0
458000.0,35.0,4,122,0,250000,0.0,0,1,0,1,0,1,0,0
513000.0,45.0,4,73,537052,384512,0.0,700000,1,0,1,0,1,0,0
640000.0,48.0,4,31,0,2192,0.0,423892,2,1,0,0,1,0,0
8350000.0,37.0,2,104,0,500000,0.0,0,0,1,0,1,0,0,0
1652000.0,41.0,4,39,0,176876,0.0,1973851,2,0,1,0,1,0,0
1800000.0,34.0,1,90,0,1000000,0.0,0,1,1,0,0,1,0,0
702000.0,33.0,4,90,989156,500000,0.0,0,1,1,0,0,1,0,0
7000000.0,38.0,4,35,0,106348,0.0,0,1,0,1,0,1,0,0
6000000.0,44.0,4,55,0,600000,0.0,0,1,0,1,0,1,0,0
69000.0,54.0,1,55,0,500000,0.0,0,1,0,1,0,1,0,0
3000000.0,51.0,1,90,0,0,32178613.0,0,1,1,0,0,1,0,0
71000.0,60.0,1,18,0,0,0.0,0,0,1,0,1,0,0,0
66700.0,53.0,1,30,0,1100000,0.0,832141,1,0,1,0,1,0,0
1500000.0,55.0,4,138,0,499542,0.0,11862,2,0,1,1,0,0,0
3000000.0,39.0,1,90,0,800000,0.0,0,1,0,1,0,1,0,0
1389000.0,36.0,-1,22,0,544079,0.0,902761,1,0,1,0,1,0,0
700000.0,32.0,2,31,423549,480004,0.0,0,1,1,0,0,1,0,0
55000.0,40.0,4,16,0,255409,0.0,533215,1,0,1,0,1,0,0
1200000.0,29.0,2,13,0,438043,0.0,0,1,0,1,1,0,0,0
672000.0,50.0,2,95,0,250000,0.0,0,1,0,1,0,1,0,0
50000.0,47.0,2,18,0,0,0.0,0,1,1,0,1,0,0,0
58000.0,55.0,1,55,1182876,25564,0.0,0,2,0,1,0,1,0,0
975000.0,47.0,1,72,0,8224,0.0,1000000,3,0,1,0,1,0,0
1550000.0,37.0,2,52,0,1300000,0.0,0,0,0,0,0,1,0,0
444000.0,28.0,3,132,0,206506,0.0,0,3,1,0,1,0,0,0
62500.0,38.0,2,92,0,702482,0.0,0,1,1,0,1,0,0,0
750000.0,29.0,4,27,0,977756,0.0,0,1,1,0,0,1,0,0
81600.0,45.0,4,55,0,225384,830190.0,0,1,0,1,0,1,0,0
440000.0,49.0,4,84,0,5262,0.0,164158,1,0,1,0,1,0,0
4870000.0,41.0,1,55,0,1199479,0.0,1287673,2,0,1,0,1,0,0
600000.0,41.0,1,122,0,0,0.0,0,1,0,1,1,0,0,0
800000.0,34.0,2,62,0,800000,0.0,0,1,1,0,1,0,0,0
78400.0,51.0,1,94,0,490482,0.0,0,0,1,0,1,0,0,0
489000.0,48.0,4,108,0,600000,0.0,0,3,0,1,0,1,0,0
70000.0,45.0,1,55,0,500845,1414360.0,450224,1,0,1,0,1,0,0
8000000.0,34.0,2,116,0,600000,0.0,98638,0,1,0,0,0,1,0
867000.0,33.0,1,138,0,1050000,0.0,0,0,0,1,1,0,0,0
50000.0,51.0,4,55,0,600000,0.0,0,1,0,1,0,0,1,0
821000.0,40.0,1,15,0,800000,0.0,0,1,0,1,0,1,0,0
938000.0,36.0,1,88,0,563277,0.0,0,0,1,0,0,1,0,0
